id,quesiont_bank_id,subject_id,type,title,title_str,options,answer,analysis,sort_num,update_time,created_time,is_vaild,curriculum_id,lession_id,educational_institution_id,user_id,bank_title,bank_content 
10171,324,3,1,<p>不能用作if语句条件表达式的是？</p>,不能用作if语句条件表达式的是？,"[{""title"":""A"",""content"":""<p>x in range(6)</p>""},{""title"":""B"",""content"":""<p>3=a</p>""},{""title"":""C"",""content"":""<p>a&gt;3 and b&lt;10</p>""},{""title"":""D"",""content"":""<p>x-6&gt; 5</p>""}]",B,<p>能够合理设置if语句的条件</p>,6,2022-03-03 17:07:20,2022-03-03 17:07:20,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10172,324,3,1,"<p>&nbsp;执行以下语句后，输出的结果是？</p>
<p>&gt;&gt;&gt;list2 = ['a',1, 2, 3, 4, 5 ]&nbsp;</p>
<p>&gt;&gt;&gt;print(list2[5])</p>","&nbsp;执行以下语句后，输出的结果是？
&gt;&gt;&gt;list2 = ['a',1, 2, 3, 4, 5 ]&nbsp;
&gt;&gt;&gt;print(list2[5])","[{""title"":""A"",""content"":""<p>5</p>""},{""title"":""B"",""content"":""<p>4</p>""},{""title"":""C"",""content"":""<p>3</p>""},{""title"":""D"",""content"":""<p>提示错误</p>""}]",A,<p>无</p>,7,2022-03-03 17:08:09,2022-03-03 17:08:09,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10173,324,3,1,<p>以下创建字典的方法，正确的是？</p>,以下创建字典的方法，正确的是？,"[{""title"":""A"",""content"":""<p>d={学号,001,姓名,张三,成绩,98}</p>""},{""title"":""B"",""content"":""<p>d={'学号':'001','姓名':'张三','成绩':98}</p>""},{""title"":""C"",""content"":""<p>d={'学号','001','姓名','张三','成绩',98}</p>""},{""title"":""D"",""content"":""<p>d={'学号':'001';'姓名':'张三';'成绩':98}</p>""}]",B,<p>无</p>,8,2022-03-03 17:10:23,2022-03-03 17:10:23,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10174,324,3,1,"<p>以下代码输出的结果是？&nbsp;</p>
<p>for i in ""Python"":</p>
<p>&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i == ""t"" or i == ""o"":</p>
<p>&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;continue</p>
<p>&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(i,end="""")</p>","以下代码输出的结果是？&nbsp;
for i in ""Python"":
&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i == ""t"" or i == ""o"":
&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;continue
&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(i,end="""")","[{""title"":""A"",""content"":""<p>Pyhn</p>""},{""title"":""B"",""content"":""<p>Python</p>""},{""title"":""C"",""content"":""<p>Pyt</p>""},{""title"":""D"",""content"":""<p>Pytho</p>""}]",A,<p>continue的意思是&ldquo;继续&rdquo;，所以可以理解为：跳过本次循环的剩余代码，但循环还要继续运行</p>,9,2022-03-03 17:11:42,2022-03-03 17:11:42,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10175,324,3,1,"<p>对于字典dic={1:2,'3':'d','sex':1,4:{'No':1,'name':'Mike'}},len(dic)的值是？</p>","对于字典dic={1:2,'3':'d','sex':1,4:{'No':1,'name':'Mike'}},len(dic)的值是？","[{""title"":""A"",""content"":""<p>3</p>""},{""title"":""B"",""content"":""<p>4</p>""},{""title"":""C"",""content"":""<p>5</p>""},{""title"":""D"",""content"":""<p>6</p>""}]",B,<p>无</p>,10,2022-03-03 17:12:31,2022-03-03 17:12:31,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10176,324,3,1,"<p>对于元组tup=(1,2,3,4,5)执行的操作非法的是？</p>","对于元组tup=(1,2,3,4,5)执行的操作非法的是？","[{""title"":""A"",""content"":""<p>len(tup)</p>""},{""title"":""B"",""content"":""<p>max(tup)</p>""},{""title"":""C"",""content"":""<p>min(tup)</p>""},{""title"":""D"",""content"":""<p>tup[1] = 6</p>""}]",D,<p>无</p>,11,2022-03-03 17:13:20,2022-03-03 17:13:20,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10177,324,3,1,"<p>执行下列代码后，运行结果是？</p>
<p>s=""垃圾分类""</p>
<p>i=len(s)</p>
<p>while i&gt;=0:</p>
<p>&nbsp;&nbsp; &nbsp; print(s[i-1])</p>
<p>&nbsp;&nbsp;&nbsp; &nbsp;i=i-1</p>","执行下列代码后，运行结果是？
s=""垃圾分类""
i=len(s)
while i&gt;=0:
&nbsp;&nbsp; &nbsp; print(s[i-1])
&nbsp;&nbsp;&nbsp; &nbsp;i=i-1","[{""title"":""A"",""content"":""<p>类</p>\n<p>分</p>\n<p>圾</p>\n<p>垃</p>""},{""title"":""B"",""content"":""<p>垃&nbsp;</p>\n<p>圾&nbsp;</p>\n<p>分&nbsp;</p>\n<p>类</p>""},{""title"":""C"",""content"":""<p>垃&nbsp;</p>\n<p>圾&nbsp;</p>\n<p>分&nbsp;</p>\n<p>类&nbsp;</p>\n<p>垃</p>""},{""title"":""D"",""content"":""<p>类</p>\n<p>分</p>\n<p>圾</p>\n<p>垃</p>\n<p>类</p>""}]",D,<p>掌握字符串长度函数的使用，理解元素索引值的变化</p>,12,2022-03-03 17:15:10,2022-03-03 17:15:10,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10178,324,3,1,"<p>&nbsp;已知a=['a','b']，b=[7,8,9]，如果c=a*2+b，那么列表c是？</p>","&nbsp;已知a=['a','b']，b=[7,8,9]，如果c=a*2+b，那么列表c是？","[{""title"":""A"",""content"":""<p>['a','b','a','b',7,8,9]</p>""},{""title"":""B"",""content"":""<p>['a','b',2,7,8,9]</p>""},{""title"":""C"",""content"":""<p>['a','b',7,8,9,'a','b']</p>""},{""title"":""D"",""content"":""<p>['a','b','a','b',7,8,9,7,8,9]</p>""}]",A,<p>本题知识点是列表的连接和重复列表元素，根据题意A选项是正确答案</p>,13,2022-03-03 17:16:14,2022-03-03 17:16:14,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10179,324,3,1,<p>以下语句不正确的是？</p>,以下语句不正确的是？,"[{""title"":""A"",""content"":""<p>dict={1:'a'}</p>""},{""title"":""B"",""content"":""<p>a={'name':'bob'}</p>""},{""title"":""C"",""content"":""<p>e={[1]:'篮球'}</p>""},{""title"":""D"",""content"":""<p>c={'school':'精英小学'}</p>""}]",C,<p>定义字典时，键和值是文本时，需要使用引号。字典键不可以使用列表</p>,14,2022-03-03 17:17:19,2022-03-03 17:17:19,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10180,324,3,1,<p>关于 break的作用，以下说法正确的是？</p>,关于 break的作用，以下说法正确的是？,"[{""title"":""A"",""content"":""<p>按照缩进跳出当前层语句块</p>""},{""title"":""B"",""content"":""<p>暂停该语句后面的循环内容，跳转到循环开始位置开始下一轮循环</p>""},{""title"":""C"",""content"":""<p>跳出当前层for/while循环</p>""},{""title"":""D"",""content"":""<p>跳出所有for/while循环</p>""}]",C,<p>无</p>,15,2022-03-03 17:18:14,2022-03-03 17:18:14,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10181,324,3,1,<p>下列不属于Python中处理字典的方法是？</p>,下列不属于Python中处理字典的方法是？,"[{""title"":""A"",""content"":""<p>pop()</p>""},{""title"":""B"",""content"":""<p>replace()</p>""},{""title"":""C"",""content"":""<p>get()</p>""},{""title"":""D"",""content"":""<p>popitem()</p>""}]",B,<p>无</p>,16,2022-03-03 17:19:06,2022-03-03 17:19:06,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10182,324,3,1,"<p>&nbsp;s=""abc123"",采用字符串操作函数将其中的字符c替换为字符C，以下哪个操作正确？</p>","&nbsp;s=""abc123"",采用字符串操作函数将其中的字符c替换为字符C，以下哪个操作正确？","[{""title"":""A"",""content"":""<p>s.replace('c', 'C')</p>""},{""title"":""B"",""content"":""<p>replace(c,C)</p>""},{""title"":""C"",""content"":""<p>s.replace(c,C)</p>""},{""title"":""D"",""content"":""<p>replace('abc123','abC123')</p>""}]",A,<p>无</p>,17,2022-03-03 17:20:00,2022-03-03 17:20:00,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10183,324,3,1,"<p>下列程序的执行结果是？</p>
<p>s=(1,2,3,4,5,6,7,8)</p>
<p>print(len(s),max(s),min(s))</p>","下列程序的执行结果是？
s=(1,2,3,4,5,6,7,8)
print(len(s),max(s),min(s))","[{""title"":""A"",""content"":""<p>7&nbsp; &nbsp;8&nbsp; &nbsp;1</p>""},{""title"":""B"",""content"":""<p>8&nbsp; &nbsp;8&nbsp; &nbsp;1</p>""},{""title"":""C"",""content"":""<p>8&nbsp; 1&nbsp; &nbsp;8</p>""},{""title"":""D"",""content"":""<p>7&nbsp; 1&nbsp; 8</p>""}]",B,<p>元组内置函数的考核，len()统计元组元素个数，应该为8，max（）返回元组中元素最大值，8，min()返回最小值，1，所以选择B</p>,18,2022-03-03 17:21:00,2022-03-03 17:21:00,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10184,324,3,1,<p>&nbsp;在python中，表示跳出当前循环的语句是？</p>,&nbsp;在python中，表示跳出当前循环的语句是？,"[{""title"":""A"",""content"":""<p>break</p>""},{""title"":""B"",""content"":""<p>pass</p>""},{""title"":""C"",""content"":""<p>exit</p>""},{""title"":""D"",""content"":""<p>Esc</p>""}]",A,<p>无</p>,19,2022-03-03 17:21:39,2022-03-03 17:21:39,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10185,324,3,1,"<p>&nbsp;已知列表a=[1,2,3,4,5],执行a.insert(2,6)后结果是什么？</p>","&nbsp;已知列表a=[1,2,3,4,5],执行a.insert(2,6)后结果是什么？","[{""title"":""A"",""content"":""<p>[1,2,3,4,5,2,6]</p>""},{""title"":""B"",""content"":""<p>[1,2,3,4,5,6]</p>""},{""title"":""C"",""content"":""<p>[1,2,6,3,4,5]</p>""},{""title"":""D"",""content"":""<p>[1,2,3,6,4,5]</p>""}]",C,<p>本题的意思是在2号位置前面插入一个元素6，答案C就对了</p>,20,2022-03-03 17:33:19,2022-03-03 17:33:19,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10186,324,3,1,<p>关于Python中的流程控制语句，下列描述错误的是？</p>,关于Python中的流程控制语句，下列描述错误的是？,"[{""title"":""A"",""content"":""<p>在分支结构中，if、elif、else都可以单独使用。</p>""},{""title"":""B"",""content"":""<p>分支结构中的条件判断通常用关系表达式或逻辑表达式来进行描述。</p>""},{""title"":""C"",""content"":""<p>continue语句和break语句只有在循环结构中才可以使用。</p>""},{""title"":""D"",""content"":""<p>while语句和for语句的循环条件后都必须输入冒号，需要循环执行的语句必须有缩进。</p>""}]",A,<p>无</p>,21,2022-03-03 17:34:56,2022-03-03 17:34:56,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10187,324,3,1,"<p>已知s=list(""sgdhasdghasdg"")，以下选项中能输出字符&ldquo;g&rdquo;出现的次数的是？</p>","已知s=list(""sgdhasdghasdg"")，以下选项中能输出字符&ldquo;g&rdquo;出现的次数的是？","[{""title"":""A"",""content"":""<p>print(s.index(g))</p>""},{""title"":""B"",""content"":""<p>print(s.index(\""g\""))</p>""},{""title"":""C"",""content"":""<p>print(s.count(\""g\""))</p>""},{""title"":""D"",""content"":""<p>print(s.count(g))</p>""}]",C,<p>统计用count，字符要用引号包围，所以选择C</p>,22,2022-03-03 17:36:01,2022-03-03 17:36:01,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10188,324,3,1,"<p>若s=(1,'a',[1,2])，则len(s)的值为？</p>","若s=(1,'a',[1,2])，则len(s)的值为？","[{""title"":""A"",""content"":""<p>错误</p>""},{""title"":""B"",""content"":""<p>2</p>""},{""title"":""C"",""content"":""<p>3</p>""},{""title"":""D"",""content"":""<p>4</p>""}]",C,<p>理解元组的元素，掌握求元组长度的函数</p>,23,2022-03-03 17:36:37,2022-03-03 17:36:37,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10189,324,3,1,"<p>语句list6=[0,6]的含义是？</p>","语句list6=[0,6]的含义是？","[{""title"":""A"",""content"":""<p>定义一个变量list6,值为0~6之间的随机值</p>""},{""title"":""B"",""content"":""<p>定义一个变量list6,值为0.6</p>""},{""title"":""C"",""content"":""<p>定义一个列表list6,包含两个元素：0和6</p>""},{""title"":""D"",""content"":""<p>生成一个数字序列list6，值为0~6</p>""}]",C,<p>无</p>,24,2022-03-03 17:37:22,2022-03-03 17:37:22,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10190,324,3,1,"<p>有如下Python程序段：</p>
<p>x=10</p>
<p>y=5</p>
<p>if x/y==x//y:</p>
<p>&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(""相等"")</p>
<p>else:</p>
<p>&nbsp; &nbsp; &nbsp; print(""不相等"")</p>
<p>&nbsp;执行程序段后，输出的结果是？</p>","有如下Python程序段：
x=10
y=5
if x/y==x//y:
&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(""相等"")
else:
&nbsp; &nbsp; &nbsp; print(""不相等"")
&nbsp;执行程序段后，输出的结果是？","[{""title"":""A"",""content"":""<p>\""相等\""</p>""},{""title"":""B"",""content"":""<p>\""不相等\""</p>""},{""title"":""C"",""content"":""<p>相等</p>""},{""title"":""D"",""content"":""<p>不相等</p>""}]",C,<p>无</p>,25,2022-03-03 17:38:31,2022-03-03 17:38:31,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10191,324,3,3,"<p>下列程序的输出结果是('A','p','p,'l','e')。</p>
<p>&nbsp;vowels=('a','p','p,'l','e')</p>
<p>&nbsp;vowels[0]='A'</p>
<p>&nbsp;print(vowels)</p>","下列程序的输出结果是('A','p','p,'l','e')。
&nbsp;vowels=('a','p','p,'l','e')
&nbsp;vowels[0]='A'
&nbsp;print(vowels)","[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>无</p>,26,2022-03-03 17:38:54,2022-03-03 17:38:54,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10192,324,3,3,<p>在循环语句中break语句的作用是提前结束所有循环。</p>,在循环语句中break语句的作用是提前结束所有循环。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>break语句的作用只是终止当前循环</p>,27,2022-03-03 17:39:14,2022-03-03 17:39:14,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10193,324,3,3,<p>若s='春眠不觉晓，处处闻啼鸟。'，则s[2:4]的值是'不觉'。</p>,若s='春眠不觉晓，处处闻啼鸟。'，则s[2:4]的值是'不觉'。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",A,<p>掌握字符串的检索</p>,28,2022-03-03 17:39:34,2022-03-03 17:39:34,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10194,324,3,3,<p>元组是可变的，可以通过下标索引访问元素。</p>,元组是可变的，可以通过下标索引访问元素。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>本题的知识点是元组的特征，元组是不可变的，所以本题是错误的</p>,29,2022-03-03 17:39:58,2022-03-03 17:39:58,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10195,324,3,3,<p>当使用循环时，有时候在满足某个条件时，想要退出循环，我们可以使用break语句。</p>,当使用循环时，有时候在满足某个条件时，想要退出循环，我们可以使用break语句。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",A,<p>当使用循环时，有时候在满足某个条件时，想要退出循环，我们使用break。</p>,30,2022-03-03 17:40:22,2022-03-03 17:40:22,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10196,324,3,3,<p>count() 方法用于统计某个元素在列表中出现的次数。</p>,count() 方法用于统计某个元素在列表中出现的次数。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",A,<p>无</p>,31,2022-03-03 17:40:43,2022-03-03 17:40:43,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10197,324,3,3,<p>循环结构中的continue语句的功能是中断当前循环的执行，进入下一轮循环条件是否满足的判断。</p>,循环结构中的continue语句的功能是中断当前循环的执行，进入下一轮循环条件是否满足的判断。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",A,<p>循环结构中的break语句的功能是中断当前循环的执行，跳出循环结构；continue语句的功能是中断当前循环的执行，进入下一轮循环条件是否满足的判断。因此，说法正确。</p>,32,2022-03-03 17:41:02,2022-03-03 17:41:02,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10198,324,3,3,<p>ESC可以用于Python跳出循环。</p>,ESC可以用于Python跳出循环。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>break 语句可以跳出 for 和 while 的循环体。如果你从 for 或 while 循环中终止，任何对应的循环 else 块将不执行。 continue 语句被用来告诉 Python 跳过当前循环块中的剩余语句，然后继续进行下一轮循环。</p>,33,2022-03-03 17:41:25,2022-03-03 17:41:25,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10199,324,3,3,"<p>按照顺序执行下面的代码，以下命令都是合法的。&nbsp;</p>
<p>list1=[1,2,3]&nbsp;</p>
<p>list1[2]=4</p>
<p>tuple1=(1,2,3)</p>
<p>tuple1[0]=0</p>","按照顺序执行下面的代码，以下命令都是合法的。&nbsp;
list1=[1,2,3]&nbsp;
list1[2]=4
tuple1=(1,2,3)
tuple1[0]=0","[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>无</p>,34,2022-03-03 17:41:49,2022-03-03 17:41:49,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10200,324,3,3,<p>message1='Hello'，则message1.append('world')的值为'Hello world'。</p>,message1='Hello'，则message1.append('world')的值为'Hello world'。,"[{""title"":""A"",""content"":""正确""},{""title"":""B"",""content"":""错误""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]",B,<p>无</p>,35,2022-03-03 17:42:08,2022-03-03 17:42:08,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10201,324,3,6,"<p>设计一个停车场收费计算器（收费规则，2小时以内收费5元，超出部分每小时加收2元），要求如下：&nbsp;</p>
<p>&nbsp;（1) 设计的程序要能输入停车时间（单位为小时，输入的小时数为整数）；</p>
<p>&nbsp;（2) 程序可以根据输入的停车时间自动计算出停车费，并且显示出来；</p>
<p>&nbsp;（3) 程序可以重复使用。</p>","设计一个停车场收费计算器（收费规则，2小时以内收费5元，超出部分每小时加收2元），要求如下：&nbsp;
&nbsp;（1) 设计的程序要能输入停车时间（单位为小时，输入的小时数为整数）；
&nbsp;（2) 程序可以根据输入的停车时间自动计算出停车费，并且显示出来；
&nbsp;（3) 程序可以重复使用。","[{""title"":""A"",""content"":""""},{""title"":""B"",""content"":""""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]","[{""name"":""static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/25181-test.py"",""url"":""https://steamfun.oss-cn-zhangjiakou.aliyuncs.com/static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/25181-test.py"",""length"":""0KB""},{""name"":""static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/11551-36.py"",""url"":""https://steamfun.oss-cn-zhangjiakou.aliyuncs.com/static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/11551-36.py"",""length"":""1KB""}]","<p>评分标准：&nbsp;&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp; （1）有输入的交互；（2分）&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp; （2）2小时内收费5元的程序实现；（5分）</p>
<p>&nbsp;&nbsp;&nbsp; （3）2小时以上停车费程序的实现；（5分）&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp; （4）程序能够重复使用（循环）；（3分）</p>",36,2022-03-03 17:47:20,2022-03-03 17:47:20,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10202,324,3,6,"<p>剔除数字</p>
<p>要求如下：</p>
<p>1、编写一段程序代码，程序运行后，需要用户随意输入一段包含有数字和字母的字符串；</p>
<p>2、程序会自动删除字符串中的数字，然后输出一串没有数字的字符串（纯字母的字符串）或者列表（没有数字）；</p>
<p>3、要求输出的非数字的字符顺序不能变。</p>","剔除数字
要求如下：
1、编写一段程序代码，程序运行后，需要用户随意输入一段包含有数字和字母的字符串；
2、程序会自动删除字符串中的数字，然后输出一串没有数字的字符串（纯字母的字符串）或者列表（没有数字）；
3、要求输出的非数字的字符顺序不能变。","[{""title"":""A"",""content"":""""},{""title"":""B"",""content"":""""},{""title"":""C"",""content"":""""},{""title"":""D"",""content"":""""}]","[{""name"":""static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/79143-test.py"",""url"":""https://steamfun.oss-cn-zhangjiakou.aliyuncs.com/static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/79143-test.py"",""length"":""0KB""},{""name"":""static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/83573-37.py"",""url"":""https://steamfun.oss-cn-zhangjiakou.aliyuncs.com/static/plat_exam/files/e7c36b4d-4ca8-4aa7-9b11-4c9ab4d1379b/83573-37.py"",""length"":""1KB""}]","<p>用input()函数输入获取输入的字符串放入a中，声明空列表b用来输出最终结果，判断字符串a中每个字符是否是数字，如果不是就增加到列表b中，最后输出列表。</p>
<p>（1) 用input()函数输入获取输入的字符串放入a中。(5分)</p>
<p>（2) 声明空列表b用来输出最终结果。（3分）</p>
<p>（3) 判断字符串a中每个字符是否是数字。（5分）</p>
<p>（4) 如果不是就增加到列表b中。（5分）</p>
<p>（5) 最后输出列表。（2分）</p>",37,2022-03-03 17:48:40,2022-03-03 17:48:40,True,,,,,【二级集训】07-模拟测试1,模拟测试1
10055,325,3,1,"<p>有如下Python程序段：<br />程序段执行后，输出的结果为？（ ）<br />x,y=12,5<br />if x % y==0:<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;z=x/y<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(x,""/"",y,""="",z)<br />else:<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;z=y*x<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(x,""*"",y,""="",z)</p>","有如下Python程序段：程序段执行后，输出的结果为？（ ）x,y=12,5if x % y==0:&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;z=x/y&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(x,""/"",y,""="",z)else:&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;z=y*x&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(x,""*"",y,""="",z)","[{""title"":""A"",""content"":""<p>x/y=2.4</p>""},{""title"":""B"",""content"":""<p>x*y=60</p>""},{""title"":""C"",""content"":""<p>12/5=2.4</p>""},{""title"":""D"",""content"":""<p>12*5=60</p>""}]",D,<p>因为x%y=2，因此执行else中的语句，即z=60，输出结果为12*5=60，答案为D。</p>,1,2022-03-03 08:57:06,2022-03-02 17:02:21,True,,,,,【二级集训】07-模拟测试2,模拟测试2
10128,325,3,1,<p>执行下面程序，结果是？（ ）<br />i=1<br />while i&lt;=10:<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;i+=1<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i%2&gt;0:<br />&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;continue<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(i)</p>,执行下面程序，结果是？（ ）i=1while i&lt;=10:&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;i+=1&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i%2&gt;0:&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;continue&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;print(i),"[{""title"":""A"",""content"":""<p>1 3 5 7</p>""},{""title"":""B"",""content"":""<p>2 4 6 8 10</p>""},{""title"":""C"",""content"":""<p>2 4 6 8</p>""},{""title"":""D"",""content"":""<p>1 3 5 7 9</p>""}]",B,"<p>无</p>
<p>while循环和continue的应用，在i小于等于10的时，i从1不断<br />往上加1，当i是2的倍数时输出i,答案就是B了</p>",2,2022-03-03 09:11:18,2022-03-03 09:11:18,True,,,,,【二级集训】07-模拟测试2,模拟测试2
10131,325,3,1,<p>下列关于元组的描述错误的是？（ ）</p>,下列关于元组的描述错误的是？（ ）,"[{""title"":""A"",""content"":""<p>元组是可包含任意对象的有序集合</p>""},{""title"":""B"",""content"":""<p>元组和字符串都可以通过下标索引访问元素</p>""},{""title"":""C"",""content"":""<p>元组可以任意嵌套</p>""},{""title"":""D"",""content"":""<p>元组是可变的序列</p>""}]",D,<p>A、B、C都正确，只有D错误，元组是不可变的</p>,3,2022-03-03 09:12:04,2022-03-03 09:12:04,True,,,,,【二级集训】07-模拟测试2,模拟测试2
10132,325,3,1,<p>对于元组里面的元素，可以执行的操作有？（ ）</p>,对于元组里面的元素，可以执行的操作有？（ ）,"[{""title"":""A"",""content"":""<p>读取</p>""},{""title"":""B"",""content"":""<p>添加</p>""},{""title"":""C"",""content"":""<p>修改</p>""},{""title"":""D"",""content"":""<p>删除</p>""}]",A,<p>无</p>,4,2022-03-03 09:12:35,2022-03-03 09:12:35,True,,,,,【二级集训】07-模拟测试2,模拟测试2
10061,325,3,1,<p>运行以下代码后，输出的结果是？（ ）<br />for i in range(9):<br />&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i * i &gt; 40:<br />&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;break<br />print(i)</p>,运行以下代码后，输出的结果是？（ ）for i in range(9):&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;if i * i &gt; 40:&nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;breakprint(i),"[{""title"":""A"",""content"":""<p>7</p>""},{""title"":""B"",""content"":""<p>9</p>""},{""title"":""C"",""content"":""<p>8</p>""},{""title"":""D"",""content"":""<p>6</p>""}]",A,无,5,2022-03-03 08:58:53,2022-03-02 17:05:36,True,,,,,【二级集训】07-模拟测试2,模拟测试2
